from_id,from_login,from_name,to_id,to_login,to_name,followed_at,closure,follow_total,triad_set,k-connected,total-connected
122195632,pedrobiagioni,pedrobiagioni,24687283,jorbs,jorbs,2021-02-06T17:37:34Z,1,57,"['Arumba07', 'FrostPrime_']","['Arumba07', 'pokimane', 'Baalorlord']",3
95720288,mattyboix,MattyBoix,24687283,jorbs,jorbs,2021-02-06T17:20:37Z,1,103,"['fuslie', 'edisonparklive', 'Baalorlord', 'TheCrimsonBlur', 'itsHafu']","['itsHafu', 'Aphromoo', 'edisonparklive', 'Doublelift', 'Dyrus', 'Baalorlord', 'fuslie', 'Trainwreckstv', 'pokimane', 'Riot Games', 'LCS', 'AustinShow', 'Scarra']",13
645408133,lunaticbeans,lunaticbeans,24687283,jorbs,jorbs,2021-02-06T17:16:57Z,1,8,['Baalorlord'],"['Baalorlord', 'GMHikaru']",2
129436796,leodurlevant,Leodurlevant,24687283,jorbs,jorbs,2021-02-06T17:05:48Z,1,45,"['Disnof', 'Billy1Kirby', 'Arvius', 'FilthyRobot', 'plbrta']","['Disnof', 'Arvius', 'plbrta', 'OGNEsports', 'FilthyRobot']",5
39884944,the_mv7,the_mv7,24687283,jorbs,jorbs,2021-02-06T17:03:07Z,1,468,"['itsHafu', 'dogdog', 'Shadybunny', 'Educated_Collins', 'bmkibler', 'dreads', 'AsmodaiTV', 'TidesofTime', 'BoarControlHS', 'RedBeard']","['AsmodaiTV', 'keanelol', 'LCK', 'dogdog', 'LEC', 'nl_Kripp', 'Doublelift', 'Dyrus', 'Pobelter', 'Shadybunny', 'LCS', 'LexVeldhuis', 'Educated_Collins', 'OGNEsports', 'Riot Games', 'bmkibler', 'itsHafu', 'Amaz', 'RedBeard', 'BoarControlHS', 'Chess', 'GMHikaru', 'TidesofTime']",23
53706655,nesquesters,NESQuesters,24687283,jorbs,jorbs,2021-02-06T17:00:54Z,0,24,[],[],0
98168308,hcm8080,Hcm8080,24687283,jorbs,jorbs,2021-02-06T16:58:01Z,1,38,"['bmkibler', '搜憨']","['nl_Kripp', 'Amaz', 'bmkibler']",3
38748159,pawlo_o,pawlo_o,24687283,jorbs,jorbs,2021-02-06T16:53:04Z,1,246,"['Savjz', 'itsHafu', 'dogdog', 'Lizbeans', '5uppp', 'Wolfabelle', 'Blaustoise', 'Deansocool']","['Svennoss', 'itsHafu', 'dogdog', 'ESL_PUBG', 'Amaz', 'Trainwreckstv', 'Chess', 'TaliaMar', 'GMHikaru', '5uppp', 'Wolfabelle', 'pokimane', 'superjj102', 'Riot Games', 'Becca', 'AustinShow', 'Scarra']",17
547479803,samueljkramer,samueljkramer,24687283,jorbs,jorbs,2021-02-06T16:43:22Z,0,9,[],[],0
159504057,stolenrogue,StolenRogue,24687283,jorbs,jorbs,2021-02-06T16:42:03Z,1,8,"['sips_', 'TerrenceMHS']",['sips_'],1
23590261,rf3ng,rf3ng,24687283,jorbs,jorbs,2021-02-06T16:41:38Z,1,21,['emilyywang'],"['Becca', 'LEC', 'Doublelift', 'pokimane', 'LCS']",5
517133009,warchase0,warchase0,24687283,jorbs,jorbs,2021-02-06T16:29:50Z,1,4,['AdmiralBahroo'],['AdmiralBahroo'],1
45371989,siks_,Siks_,24687283,jorbs,jorbs,2021-02-06T16:21:11Z,1,47,"['Quin69', 'Naguura', 'Celerity', 'Baalorlord']","['Quin69', 'Baalorlord', 'Celerity', 'Trainwreckstv']",4
26006634,skyismygf,skyismygf,24687283,jorbs,jorbs,2021-02-06T16:19:06Z,1,11,['AsmodaiTV'],"['nl_Kripp', 'AsmodaiTV']",2
95064200,belford21,belford21,24687283,jorbs,jorbs,2021-02-06T16:13:53Z,1,19,"['SimCopter1', 'Nomakk', 'Baalorlord', 'sneakyteak', 'Lethalfrag']","['nl_Kripp', 'Baalorlord', 'SimCopter1', 'Lethalfrag']",4
255380908,richbadatgame,richbadatgame,24687283,jorbs,jorbs,2021-02-06T15:52:41Z,1,136,['Baalorlord'],"['PUBG', 'Baalorlord', 'BeagsAndJam']",3
166012631,fr0zenarttt,fr0zenarttt,24687283,jorbs,jorbs,2021-02-06T15:50:27Z,0,10,[],[],0
501611218,fnyk001,fnyk001,24687283,jorbs,jorbs,2021-02-06T15:08:27Z,0,7,[],[],0
487017957,blazing_apath,Blazing_Apath,24687283,jorbs,jorbs,2021-02-06T14:45:36Z,1,33,['fuslie'],"['fuslie', 'AustinShow']",2
92447754,lukebarnett0000,Lukebarnett0000,24687283,jorbs,jorbs,2021-02-06T12:50:06Z,1,126,"['jrm1ah', 'sips_', 'itsHafu']","['Limmy', 'itsHafu', 'sheevergaming', 'sips_']",4
646702590,morbus86,morbus86,24687283,jorbs,jorbs,2021-02-06T11:40:02Z,0,2,[],[],0
646715360,illlililiiilll,illlililiiilll,24687283,jorbs,jorbs,2021-02-06T09:44:44Z,0,7,[],[],0
582222339,zephin1,zephin1,24687283,jorbs,jorbs,2021-02-06T09:35:56Z,1,11,['Savjz'],"['nl_Kripp', 'superjj102', 'twlevewinsHS', 'Trainwreckstv']",4
187119333,protoxication,Protoxication,24687283,jorbs,jorbs,2021-02-06T08:32:27Z,0,2,[],['5uppp'],1
144304377,molnsnor,molnsnor,24687283,jorbs,jorbs,2021-02-06T07:56:45Z,1,23,['Baalorlord'],['Baalorlord'],1
510112556,frostbittenkitten22,frostbittenkitten22,24687283,jorbs,jorbs,2021-02-06T07:48:50Z,0,7,[],['pokimane'],1
121894694,niplequake,niplequake,24687283,jorbs,jorbs,2021-02-06T07:13:36Z,0,13,[],[],0
85819573,xelanader,xelanader,24687283,jorbs,jorbs,2021-02-06T05:23:40Z,1,5,"['Etalyx', 'SimCopter1']",['SimCopter1'],1
125223375,shumway9,shumway9,24687283,jorbs,jorbs,2021-02-06T05:12:44Z,1,65,"['Savjz', 'AsmodaiTV', 'Quin69', 'haelian']","['Quin69', 'LEC', 'nl_Kripp', 'AsmodaiTV', 'twlevewinsHS', 'GMHikaru', 'superjj102', 'Riot Games', 'LCS', 'RaizQT']",10
207141070,baconmccord,baconmccord,24687283,jorbs,jorbs,2021-02-06T05:00:47Z,1,28,"['Arumba07', 'Alyska', 'Retromation']","['Arumba07', 'Warhammer', 'Florryworry', 'ProGamerJenny']",4
176641395,technoraptor72,technoraptor72,24687283,jorbs,jorbs,2021-02-06T04:25:35Z,1,74,"['Draskyl', 'dogdog', 'CalebDMTG', 'Arvius', 'Savjz']","['dogdog', 'CalebDMTG', 'Arvius', 'nl_Kripp', 'AOC', 'TastelessTV', 'Draskyl']",7
24457238,grilledcheesesandies,GrilledCheeseSandies,24687283,jorbs,jorbs,2021-02-06T04:06:57Z,1,86,"['GabySpartz', 'dokomoy', 'Danytlaw']",['GabySpartz'],1
24407325,fettsvett201,fettsvett201,24687283,jorbs,jorbs,2021-02-06T03:20:29Z,0,35,[],[],0
81832521,knucklesuppers,Knucklesuppers,24687283,jorbs,jorbs,2021-02-06T02:45:52Z,1,17,"['DumbDog', 'dogdog', 'TidesofTime']","['nl_Kripp', 'TidesofTime', 'DumbDog', 'dogdog']",4
633183688,glassjabberwocky,GlassJabberwocky,24687283,jorbs,jorbs,2021-02-06T02:37:37Z,0,14,[],[],0
49979397,freeharold,FreeHarold,24687283,jorbs,jorbs,2021-02-06T02:33:34Z,1,47,"['dogdog', 'EndoZoa', 'WobbleWeezy']","['WobbleWeezy', 'twlevewinsHS', 'dogdog', 'LexVeldhuis']",4
42175652,ghoulfreight,ghoulfreight,24687283,jorbs,jorbs,2021-02-06T02:23:58Z,1,75,"['thebroodles', 'control']","['ArenaDecklists', 'LEC', 'keanelol', 'Magic', 'LCK', 'Doublelift', 'Chess', 'GMHikaru', 'Riot Games', 'LCS', 'yellowhat']",11
100280955,ch0mpster_22,Ch0mpster_22,24687283,jorbs,jorbs,2021-02-06T02:19:07Z,1,73,"['jpegexe', 'MetaHer0', 'itsHafu', 'dogdog', 'DumbDog']","['itsHafu', 'dogdog', 'LEC', 'Aphromoo', 'keanelol', 'Doublelift', 'LCK', 'LCS', 'DumbDog', 'imaqtpie', 'Pobelter', 'Riot Games', 'Becca']",13
71241943,asockmonky,asockmonky,24687283,jorbs,jorbs,2021-02-06T01:58:40Z,1,151,"['bmkibler', 'Savjz', 'AdmiralBahroo', 'SLEEPCYCLES', 'dogdog', 'ster', 'sips_']","['SLEEPCYCLES', 'dogdog', 'nl_Kripp', 'AdmiralBahroo', 'imaqtpie', 'bmkibler', 'sips_']",7
143689817,amersenne,amersenne,24687283,jorbs,jorbs,2021-02-06T01:24:45Z,0,26,[],[],0
433289308,bigpapidanimal,BigPapiDanimal,24687283,jorbs,jorbs,2021-02-06T00:52:25Z,0,112,[],"['PUBG', 'nl_Kripp', 'Doublelift', 'Scarra']",4
131010740,albrina123,albrina123,24687283,jorbs,jorbs,2021-02-05T23:38:25Z,1,10,['aliensrock'],"['Amaz', 'chessbrah']",2
65083411,asilentorchestra,asilentorchestra,24687283,jorbs,jorbs,2021-02-05T23:08:15Z,1,15,"['itsHafu', 'fuslie', '5uppp']","['itsHafu', '5uppp', 'fuslie']",3
55430094,wizardcud_,wizardcud_,24687283,jorbs,jorbs,2021-02-05T21:57:32Z,1,97,"['Savjz', 'sips_', 'itsHafu', 'dogdog', 'Frodan', 'TidesofTime', 'AsmodaiTV', 'Quin69']","['Quin69', 'itsHafu', 'dogdog', 'sips_', 'nl_Kripp', 'AsmodaiTV', 'AOC', 'Limmy', 'GMHikaru', 'TidesofTime', 'AustinShow']",11
102987885,laurieowo,LaurieOwO,24687283,jorbs,jorbs,2021-02-05T21:46:58Z,1,84,"['ster', 'aliensrock']",['pokimane'],1
57204593,shandoo01,ShandoO01,24687283,jorbs,jorbs,2021-02-05T21:40:20Z,1,56,"['itsHafu', 'dogdog', 'LSV', 'tomatoanus']","['itsHafu', 'dogdog', 'LEC', 'Amaz', 'Magic', 'LCK', 'Pobelter', 'LSV', 'Riot Games', 'LCS']",10
22994055,jubear720,jubear720,24687283,jorbs,jorbs,2021-02-05T20:29:32Z,1,89,"['Tarolg', 'Bounceyboy', 'Kaianite']",['pokimane'],1
